NAME,NAME_EN,AMENITY,SHOP,OSM_TYPE,OSM_ID,longitude,latitude
Порки Мънч,,restaurant,,node,11175125130,23.2512175,42.7169669
Lazy Park,,cafe,,node,11175309218,23.3406048,42.6822956
AURA by Bamboo RestoClub,,restaurant,,node,11180619563,23.3183271,42.6854798
Скара Боряна,,fast_food,,node,11181650649,23.2869527,42.6737713
,,cafe,,node,11181739162,23.2843832,42.6774521
Дикси,,fast_food,,node,11185373994,23.2846846,42.677925
,,fast_food,,node,11185373996,23.2845923,42.6778898
Бабино село,,fast_food,,node,11185642189,23.2854767,42.6778197
Фантазия,,fast_food,,node,11185670221,23.2855515,42.6784411
Ребърца и кълка,,fast_food,,node,11193031749,23.2902368,42.6715357
Никол,,cafe,,node,11193031753,23.2897019,42.669653
Шеф Тасев,Chef Tasev,fast_food,,node,11195957937,23.3031985,42.6697652
АМ,,cafe,,node,11200195083,23.2896486,42.6756698
,,cafe,,node,11207219059,23.2888818,42.6729963
Бешамел,,fast_food,,node,11208487059,23.2906641,42.6670886
Spetema,,cafe,,node,11212816898,23.32172,42.7108294
Сиера,,cafe,,node,11212816915,23.322133,42.7106822
,,cafe,,node,11215493862,23.2918911,42.6678338
Paradise island,,cafe,,node,11215613320,23.2912134,42.6655842
Винарната,Vinarnata,restaurant,,node,11222116137,23.255262,42.6864187
,,food_court,,node,11222441211,23.3950441,42.6475792
,,food_court,,node,11222441222,23.3948796,42.6477122
,,food_court,,node,11222441227,23.3949667,42.6476677
Дюнер Дианабад,,fast_food,,node,11226461325,23.3495918,42.6670834
Тинтява,,restaurant,,node,11226463523,23.350043,42.6671167
Алеро,,fast_food,,node,11229806312,23.3235291,42.7044023
Жираф Кафе,,cafe,,node,11229849301,23.3233883,42.6854773
Local.38,,cafe,,node,11235239737,23.3200543,42.6901031
con Gusto,,fast_food,,node,11235309437,23.3799621,42.6268974
Аеро гофрети,,fast_food,,node,11241768855,23.2860489,42.6781243
"Механа ""Джоревата къща""",,restaurant,,node,11244011274,23.3371047,42.6121616
Катедра Студентски Глад,,restaurant,,node,11245811742,23.3565686,42.6621337
Сръбска скара,,fast_food,,node,11247589553,23.1448592,42.7075177
Домашна кухня,,fast_food,,node,11252603334,23.328658,42.7040609
,,cafe,,node,11254611228,23.2607001,42.6637534
Проя,,restaurant,,node,11254727601,23.2637326,42.6587209
,,cafe,,node,11255212782,23.2652463,42.6557499
,,fast_food,,node,11257873787,23.315919,42.6695372
The holy smokes,,restaurant,,node,11267224117,23.3293366,42.6887157
Мечта,,cafe,,node,11272131232,23.2996213,42.660621
Ket's pancakes,,fast_food,,node,11281692410,23.2783965,42.6686675
Green Life,,fast_food,,node,11283788674,23.3149396,42.6575361
Leo's Pasta,,fast_food,,node,11283788683,23.3150066,42.6576297
Лудогорско пиле,,restaurant,,node,11286225095,23.2784182,42.6686153
Pizza Lab,,fast_food,,node,11290580121,23.2418143,42.7257251
Caruso,,restaurant,,node,11293484162,23.3290609,42.7020369
Greek Delicious,,fast_food,,node,11304814083,23.3035066,42.6763361
Grano Pizza & Pasta,,fast_food,,node,11306578535,23.287854,42.6553674
,,fast_food,,node,11314010627,23.3197296,42.6679062
Just cafe,,cafe,,node,11314024044,23.3151272,42.6626877
Грейт,,restaurant,,node,11314028985,23.3150233,42.6624709
Master Döner,,fast_food,,node,11326087128,23.2781146,42.7421276
Дюнер Ротана,,fast_food,,node,11328121156,23.3225557,42.6944165
Бистро Съни,,cafe,,node,11329605536,23.4265384,42.758946
Pirin food,,fast_food,,node,11346901045,23.282202,42.6651582
Julia,,restaurant,,node,11346901059,23.2821233,42.6648711
Обенто Суши,Obento Sushi,restaurant,,node,11348288655,23.2877522,42.655234
Рибко Fish and Chips,Ribko Fish and Chips,fast_food,,node,11348288656,23.2878089,42.6553041
Tera,,fast_food,,node,11349824633,23.2968226,42.6604938
The big baker,,fast_food,,node,11357071164,23.2859112,42.7025312
,,fast_food,,node,11374702612,23.3913797,42.6230633
Avenue,,restaurant,,node,11374787373,23.3401144,42.6448187
Green Deli Café,,cafe,,node,11383211040,23.2906829,42.6543203
Ливадите,,restaurant,,node,11383533109,23.2818287,42.6587119
Skapto,Skapto,fast_food,,node,11383700705,23.3462379,42.6585667
Skapto,Skapto,fast_food,,node,11383705646,23.2540254,42.7148792
Skapto,Skapto,fast_food,,node,11383732517,23.3161098,42.650752
Famous,,restaurant,,node,11397922158,23.3171862,42.6709526
Скара Бар 63,,fast_food,,node,11409059649,23.4687459,42.7324353
При Ивето,,restaurant,,node,11409115833,23.4764311,42.7306486
Хубава Яна,,restaurant,,node,11409121138,23.5620307,42.7317206
Гъше Перо,,restaurant,,node,11409127211,23.3499482,42.7458188
Под Ореха,,restaurant,,node,11409132871,23.4775825,42.7321398
Старата Госпожа,Old Lady,cafe,,node,11414268479,23.3099999,42.6765225
Храна за вкъщи,,food_court,,node,11423938143,23.342546,42.7172985
Алепо,Aleppo,fast_food,,node,11428496816,23.3760156,42.6299989
Ниагара,,restaurant,,node,11428638946,23.2908032,42.6787464
Cortado,,cafe,,node,11428927440,23.3174137,42.6595506
Plate,,restaurant,,node,11463506218,23.317557,42.6874687
Бат Венци,,fast_food,,node,11486250138,23.3162261,42.6565462
,,cafe,,node,11486252982,23.3162352,42.6562884
Feel better bar & snacks,,bar,,node,11486285605,23.3182711,42.6579277
Mr Jozzy,,fast_food,,node,11486385083,23.3754559,42.6622249
Il Forno,,fast_food,,node,11492789552,23.2853666,42.6731017
Чекпойнт,,cafe,,node,11494093041,23.2876189,42.7082875
Fruit machine,,cafe,,node,11494508300,23.3368688,42.6583159
Бомбата,,fast_food,,node,11494509904,23.3283332,42.6576443
,,restaurant,,node,11506091743,23.3144371,42.6495132
Болеро фитбургер,Bolero Fitburger,restaurant,,node,11514078189,23.3196835,42.6934954
,,fast_food,,node,11514259136,23.3664045,42.6778725
Елмис,,cafe,,node,11519442147,23.312755,42.6321563
Resto shop,,restaurant,,node,11522044477,23.3222345,42.6789248
МЕК,,fast_food,,node,11522049789,23.3229159,42.6880437
Kajmak,,fast_food,,node,11524947931,23.2852835,42.677022
,,fast_food,,node,11524947939,23.2848288,42.6779612
Вила Кумата,Villa Kumata,restaurant,,node,11530112307,23.2731284,42.6460023
,,fast_food,,node,11537933394,23.2866987,42.6970817
,,fast_food,,node,11537933464,23.2869692,42.6960866
,,fast_food,,node,11537933469,23.2867434,42.6960988
Royals,,restaurant,,node,11549961850,23.326841,42.6813778
Фейс то Фейс,,cafe,,node,11549967009,23.3277788,42.6829585
Мосю Матрен,,fast_food,,node,11549977186,23.3229162,42.6880177
Menu,,fast_food,,node,11549998534,23.3231512,42.6850423
La Bottega,,restaurant,,node,11549998577,23.3273072,42.6832485
87 Late,,cafe,,node,11550147176,23.315381,42.6585473
Harem,,restaurant,,node,11550147177,23.3157051,42.6585344
Mikel,,cafe,,node,11550147470,23.3152587,42.657116
,,fast_food,,node,11552174183,23.3340421,42.6381302
Machete,,fast_food,,node,11556677223,23.3203304,42.6834057
Щип Щип,,restaurant,,node,11563502319,23.3415659,42.6438468
При Димо,,restaurant,,node,11564499240,23.3817256,42.6495866
Зелената Къща,Green House,fast_food,,node,11569680025,23.3436504,42.6514786
La Bottega Monte,,restaurant,,node,11572514446,23.3108102,42.635869
Любимото ми,,fast_food,,node,11573528835,23.2798988,42.6580042
Цукерня Савенко,Tsukernia Savenko,cafe,,node,11577095969,23.3246872,42.6990748
Смоците,,restaurant,,node,11578768780,23.3944382,42.7828327
Vanilla,,cafe,,node,11578768785,23.3947743,42.7829652
Бобче,,cafe,,node,11581410911,23.3631129,42.6859032
Биреното,,pub,,node,11581445272,23.361725,42.6857805
Парк Кафе Гео Милев,,restaurant,,node,11581446682,23.3618878,42.6861087
Arte,,cafe,,node,11584624038,23.2856522,42.6653919
Beauty club,,cafe,,node,11584663260,23.2852876,42.6626251
,Stork’s Nest,restaurant,,node,11587568169,23.5584516,42.4585016
Механа Пуката,,restaurant,,node,11592720749,23.3969037,42.7821597
,,fast_food,,node,11592787713,23.2861415,42.6423344
Южен парк българска кухня,,restaurant,,node,11592879668,23.3056109,42.6594124
Pizza Lab,,fast_food,,node,11598827677,23.3420926,42.6498631
Мечките,,restaurant,,node,11610116947,23.3652694,42.5250388
Chotkin,,restaurant,,node,11610237912,23.3218565,42.6720927
Хемингуей,,fast_food,,node,11616178825,23.1444317,42.7078643
,,fast_food,,node,11616180352,23.4049103,42.6621953
Sole Mio,,fast_food,,node,11616191481,23.1446478,42.7076224
,,fast_food,,node,11635757606,23.3592403,42.6755511
Емералд Бар & Лаундж,Emerald Bar and Lounge,bar,,node,11656304810,23.2884584,42.655636
,,restaurant,,node,11657437437,23.3412264,42.6443886
Mr. Pizza,,restaurant,,node,11685268043,23.3154913,42.6571281
Costa,,cafe,,node,11685268068,23.3135734,42.6574621
Моцарела,,restaurant,,node,11687334980,23.3458428,42.6666131
Yummy,,fast_food,,node,11687432547,23.3434453,42.6643071
Livadi foods,,fast_food,,node,11688326628,23.2847493,42.6638454
Персийска Кухня,Persian Cusine,fast_food,,node,11690355294,23.3196613,42.6948138
Nero,,restaurant,,node,11697753638,23.287898,42.6596436
Nutrition Life,,bar,,node,11697785012,23.2867511,42.662088
AIR Jordan,,restaurant,,node,11701089601,23.4147234,42.6896706
,,restaurant,,node,11704051871,23.4142598,42.5770829
,,cafe,,node,11708683332,23.377297,42.6629661
Royal shawarma,,fast_food,,node,11708703511,23.376921,42.6629305
,,fast_food,,node,11708731243,23.3769937,42.6627715
Food Depot,,restaurant,,node,11708740820,23.3810037,42.6621661
Ресторант Ориент,,fast_food,,node,11711405985,23.2977667,42.7142606
"68",,cafe,,node,11711506294,23.2784953,42.7038017
При Джани,,fast_food,,node,11717032935,23.347387,42.6603955
Shawarma Magic,,fast_food,,node,11717034524,23.3474589,42.6603171
Палачинките,The Pancakes,fast_food,,node,11718029578,23.3736776,42.6530395
Ancona Station,,fast_food,,node,11724308984,23.2662323,42.7140241
Low and Slow Gentelmen Smokehouse,,restaurant,,node,11725880418,23.369744,42.6224727
,,fast_food,,node,11727813146,23.3753371,42.66188
,,fast_food,,node,11727813147,23.3754658,42.6619707
Street Lounge,,cafe,,node,11734286062,23.3166365,42.6712679
,,fast_food,,node,11735065628,23.3084329,42.6947292
Hygge time,,cafe,,node,11739191715,23.3104467,42.6985852
Stand Art Comfort Food,,restaurant,,node,11739238789,23.3115882,42.6986901
Vishneva,,restaurant,,node,11743576139,23.3326767,42.6781261
Sushi Time,,restaurant,,node,11748511540,23.3275646,42.69822
Леон,,restaurant,,node,11748955350,23.2842747,42.6775334
Frog Food And Fun,,restaurant,,node,11750807752,23.3298851,42.6437587
,,fast_food,,node,11751524093,23.3145191,42.7005626
Beerto Ristorante,,restaurant,,node,11753540663,23.3288919,42.6952141
Бат Миро,,fast_food,,node,11754893760,23.3426321,42.6516742
SimitEvi,,fast_food,,node,11754901102,23.3426406,42.6519255
Бистро Джани,,restaurant,,node,11761442532,23.3758092,42.6618623
,,fast_food,,node,11766783465,23.2834968,42.6805942
,,fast_food,,node,11768056219,23.4060542,42.6390478
Майсторска скара,,fast_food,,node,11768061702,23.4032994,42.6199238
Ginger sushi,,restaurant,,node,11769065736,23.3309975,42.6879114
rCurry,,restaurant,,node,11769120303,23.3267592,42.691793
Шопска скара,,fast_food,,node,11777769614,23.3024452,42.6974005
Заведение за Бързо Хранене,,fast_food,,node,11782580252,23.3933035,42.6385544
Santé,,fast_food,,node,11799727452,23.3267609,42.6898197
Irini Dream,,fast_food,,node,11799744093,23.3255628,42.6897321
Mangi & Piangi,,fast_food,,node,11801858632,23.287274,42.6560692
,,fast_food,,node,11809199389,23.2727335,42.7387733
,,cafe,,node,11809306914,23.2722543,42.7376198
Рубеко,,restaurant,,node,11809613631,23.2661,42.7369697
Мерлини,,restaurant,,node,11809630234,23.270771,42.7368615
,,pub,,node,11809630235,23.2678081,42.737243
Bon appetite,,restaurant,,node,11809656961,23.2710721,42.7369842
Food Station Monkey,,fast_food,,node,11816545731,23.2747268,42.7426574
Пру майсторите,,fast_food,,node,11816557610,23.2733239,42.7428543
Stix,,bar,,node,11817245647,23.3194132,42.6855214
Red Bell,,cafe,,node,11824482207,23.3215996,42.6817545
"Бистро ""Младост""",,fast_food,,node,11827156556,23.3759693,42.6313122
Зеленият папагал,,fast_food,,node,11828383915,23.3758917,42.6561469
,,cafe,,node,11830552430,23.3720036,42.6562249
Кюфтак,,fast_food,,node,11831778771,23.3030587,42.6854768
,,cafe,,node,11833506397,23.3622405,42.6762717
My Sushi,,restaurant,,node,11837358110,23.3014675,42.6996573
Джовани,,restaurant,,node,11837727258,23.3819705,42.6520808
Шън Фън,,restaurant,,node,11837749319,23.3816745,42.6525947
,,restaurant,,node,11837779230,23.3830651,42.6497555
Сарай софра,,restaurant,,node,11838790112,23.303833,42.6996295
,,cafe,,node,11838790807,23.3012144,42.700033
,,fast_food,,node,11838792144,23.3039294,42.6996146
foodpoint,,fast_food,,node,11838833605,23.3067585,42.6991786
,,fast_food,,node,11842199473,23.2964175,42.6855532
Суботица,,fast_food,,node,11843488023,23.3063595,42.6989016
Sandvicharnika,,fast_food,,node,11843526706,23.304918,42.6990617
Noah,,restaurant,,node,11845296807,23.3050469,42.6872921
Le Gourmet de Paris,,cafe,,node,11845456157,23.2977111,42.6848034
Бабините гозби,,fast_food,,node,11845456158,23.2978462,42.6848744
ISOS,,fast_food,,node,11846258798,23.3440303,42.653831
R&G,,cafe,,node,11849822535,23.3011166,42.6799512
QR,,cafe,,node,11851354374,23.3112591,42.6922802
Бистро Вкусито,,restaurant,,node,11851354375,23.3084194,42.7007039
,,fast_food,,node,11863160239,23.2608193,42.6716593
Tonik kitchen and store,,restaurant,,node,11863178322,23.2562869,42.6695036
Ям-гъл 2,,fast_food,,node,11863296316,23.2593942,42.6713196
Хубавата баница,,fast_food,,node,11863296318,23.2588286,42.6711365
,,cafe,,node,11865763717,23.4075104,42.6261153
,,fast_food,,node,11865763719,23.4075468,42.6262239
При мама,,fast_food,,node,11866875478,23.3317338,42.6807018
Кулинария 365 здравей,,fast_food,,node,11874254367,23.3167575,42.6620635
Kalimnos,,restaurant,,node,11876277312,23.2852221,42.7018551
,G6 Cocktail Bar,bar,,node,11883200269,23.3280541,42.6980705
,,restaurant,,node,11883410148,23.3854732,42.639412
Домашна Кухня,,fast_food,,node,11883458535,23.3836776,42.6390633
LaCoquette Coffee and bakery,,cafe,,node,11897246692,23.3717329,42.6700632
Neighbors,,restaurant,,node,11898297021,23.3299924,42.643871
Кук Хаус,Cook House,restaurant,,node,11909113346,23.3786939,42.6240774
,,fast_food,,node,11910728724,23.3274728,42.6564105
Soundwave,,bar,,node,11913930379,23.3424311,42.652996
,,fast_food,,node,11925846742,23.2868823,42.6972311
Вардар,,fast_food,,node,11925846756,23.28704,42.6965517
,,fast_food,,node,11927589787,23.2870867,42.6963658
Su burger&grill,,fast_food,,node,11927589790,23.2871758,42.6960108
Doner King,,fast_food,,node,11928488161,23.3158849,42.6757414
Wurstrasse,,fast_food,,node,11938894737,23.32144,42.6999539
RepEat,,fast_food,,node,11938894739,23.3215481,42.7002273
Obento Sushi,,restaurant,,node,11938894740,23.3215315,42.7001578
Pizza Lab,,fast_food,,node,11938894742,23.3217684,42.6998607
Скаратъ,,fast_food,,node,11940402069,23.3168028,42.7058159
Skapto,,fast_food,,node,11944429490,23.3465718,42.6538281
Gery Caffeine,,cafe,,node,11955568069,23.3599949,42.6496804
Баничарница,,fast_food,,node,11966503723,23.3022154,42.7335622
Tasty Kebab,,fast_food,,node,11968488164,23.3415973,42.6443104
,,restaurant,,node,11974554307,23.3947137,42.6495896
,,food_court,,node,11986142766,23.3235372,42.7341154
La Bottega,,restaurant,,node,11988796186,23.2861273,42.6638908
Sensei,,restaurant,,node,11993659802,23.3188833,42.7004818
Баничарница+,,fast_food,,node,12004028362,23.2659698,42.6676692
Shawarma Mr. Doner,,fast_food,,node,12016589480,23.2920226,42.7011039
Домашна скара,,fast_food,,node,12022577330,23.2854374,42.6768496
Бъбълс,,cafe,,node,12029770369,23.2634106,42.7138463
,,cafe,,node,12041226793,23.3282076,42.6822674
Крез,,pub,,node,12041237823,23.3282187,42.6822258
,,restaurant,,node,12041421408,23.3647853,42.6670619
District,,cafe,,node,12043575392,23.2855774,42.6788388
Гозба,,fast_food,,node,12045334057,23.3240555,42.6910711
Jeko's,,restaurant,,node,12045362741,23.3229818,42.6869184
Donerstag,,fast_food,,node,12045367691,23.3212387,42.6826728
,,fast_food,,node,12046231540,23.4500974,42.6386481
Me Meraki,,restaurant,,node,12048669644,23.3166547,42.6906393
Bon Dessert,,cafe,,node,12048792540,23.3206455,42.6771897
Friendly Wine & Cheese,,cafe,,node,12048839854,23.3207256,42.6772714
Fresh day,,fast_food,,node,12048919967,23.3210181,42.6776622
Alek Zander,,restaurant,,node,12056114751,23.2749586,42.6660845
Nutrio Bar,,restaurant,,node,12057489205,23.3736418,42.6313356
На улицата,,restaurant,,node,12060187094,23.2650156,42.6614248
dos Primos,,restaurant,,node,12067674200,23.3315921,42.6817663
Chef leila,,restaurant,,node,12067677831,23.3218128,42.671914
Тенжерите,,restaurant,,node,12067684860,23.3236303,42.6899559
Better,,cafe,,node,12067695150,23.3245423,42.689878
The Sugar Show,,fast_food,,node,12067699015,23.3257525,42.690609
Glory hole,,fast_food,,node,12069352267,23.3210722,42.6889902
,,fast_food,,node,12069377956,23.3201223,42.6890361
The Famous Potato,,fast_food,,node,12069380071,23.3200089,42.6890475
Eddie Sicoy Bar,,pub,,node,12069385269,23.3195541,42.689737
,,restaurant,,node,12073050902,23.3565407,42.6848801
,,cafe,,node,12074022799,23.2729375,42.660555
Raffy,,ice_cream,,node,12089262973,23.3110078,42.7042446
,,restaurant,,node,12091506246,23.3554379,42.6237272
ИКЕА Ресторант,IKEA Restaurant,restaurant,,node,12091561874,23.3554379,42.6237272
Братя Хлебари,,fast_food,,node,12092072314,23.3718432,42.6227071
Oh la la,,cafe,,node,12092615616,23.2660194,42.6636201
Cambiare,,cafe,,node,12092615617,23.2659276,42.6634894
Grab & Go,,fast_food,,node,12095749883,23.3797706,42.6521375
,,fast_food,,node,12098715554,23.3750857,42.6471923
Cofee time,,cafe,,node,12101332794,23.2596083,42.6746001
Cherry,,cafe,,node,12101352109,23.2600549,42.6746529
Скара на жар,,fast_food,,node,12101352118,23.2656513,42.6757902
Subway,,fast_food,,node,12101848027,23.3200838,42.6785261
BMS Българска кухня,,fast_food,,node,12101852155,23.3198205,42.6785132
Ola,,fast_food,,node,12101852731,23.3198557,42.6784749
thang long Sushi,,restaurant,,node,12101858511,23.3199603,42.6785724
Capella,,restaurant,,node,12101864713,23.3198874,42.6783184
Lemonade,,cafe,,node,12101869502,23.3200156,42.6769724
Mangi & Piangi,,fast_food,,node,12101869583,23.319906,42.6821417
fish a Chick,,fast_food,,node,12101870165,23.3199588,42.6783379
Pizza Lab,,fast_food,,node,12101871912,23.3200343,42.6785057
Black Angel,,bar,,node,12101888986,23.3208059,42.6824926
Kingdom,,bar,,node,12101919805,23.3210215,42.682531
Кафе аперитив „Танита“,,cafe,,node,12102750693,23.4765497,42.7321391
Piatto,,restaurant,,node,12103976126,23.3173755,42.6875013
Като у дома,,restaurant,,node,12105804582,23.3156815,42.6910378
Dabov,,cafe,,node,12105823428,23.3217095,42.6899637
Rothmans,,restaurant,,node,12105849776,23.3187877,42.6902828
Веселата гозба,,restaurant,,node,12105852120,23.3181038,42.6911349
Il Manovale,,cafe,,node,12107613139,23.3558582,42.6733346
Aras Doner & Kebap,,fast_food,,node,12108363891,23.2543821,42.7200188
Trenta Cinque,,ice_cream,,node,12116556752,23.3193909,42.6909375
Thirsty,,cafe,,node,12116557476,23.3199199,42.6908697
Raffy,,ice_cream,,node,12116565424,23.3197324,42.6906301
Aria,,restaurant,,node,12116578379,23.3192983,42.6921293
Bontadi,,cafe,,node,12116578581,23.3184216,42.6907067
,,cafe,,node,12118133045,23.3189974,42.6915209
New York Pizza,,fast_food,,node,12120641015,23.3455991,42.6519537
Миш-маш,,fast_food,,node,12122775668,23.2847267,42.6783568
Jazu by Hamachi,,restaurant,,node,12133432677,23.3256656,42.6666714
,,fast_food,,node,12134463614,23.2625597,42.648775
La prima,,restaurant,,node,12134528504,23.2613799,42.6495929
La Tirasumeria,,cafe,,node,12146284328,23.3753584,42.6261297
Starbucks,,cafe,,node,12146307397,23.37508,42.6268783
Лайла,,restaurant,,node,12151365141,23.3735377,42.6309462
,,cafe,,node,12151701316,23.2721745,42.6659393
Greek Bastards,,fast_food,,node,12152420900,23.3266766,42.7002801
Бохемъ,,restaurant,,node,12152427405,23.3262878,42.7002492
Кухнята на Вера,,fast_food,,node,12152427415,23.3251491,42.7001483
Кроки,,fast_food,,node,12152761817,23.3293062,42.7022055
Sweet Bar & Grill,,restaurant,,node,12153219610,23.3780913,42.6402734
Мис фамилия,,restaurant,,node,12153386384,23.3803233,42.6395994
Bravo,,fast_food,,node,12153391649,23.3766083,42.6404416
Механа Къра,,restaurant,,node,12159548008,23.3821568,42.6709607
,,fast_food,,node,12159548010,23.3822659,42.6708537
Палачони,,fast_food,,node,12159713898,23.3105475,42.6928571
Р. Василева,,restaurant,,node,12159723598,23.3118714,42.692231
При слона,,fast_food,,node,12160671273,23.3329625,42.656945
,,fast_food,,node,12161613555,23.3299201,42.6596668
Souterrain,,bar,,node,12174922030,23.3218048,42.6928087
Nomo del Arte,,bar,,node,12178333706,23.3342231,42.6947259
Nara Healthy Bar,,fast_food,,node,12178350326,23.3302267,42.6916327
Foku,,cafe,,node,12180383568,23.3289352,42.6922082
Кебапчето,,fast_food,,node,12180385473,23.3315135,42.6933322
bas#2go,,fast_food,,node,12180387184,23.3314033,42.6927295
Spritz,,bar,,node,12180399191,23.3314299,42.6926553
Zazu,,restaurant,,node,12180402224,23.3281782,42.6925667
Славянска беседа,,restaurant,,node,12180406301,23.328646,42.693501
Бешамел,,restaurant,,node,12182744451,23.3781469,42.6585896
Eddy's,,restaurant,,node,12182744456,23.3790041,42.6592719
Сол И Пипер,,restaurant,,node,12186342593,23.2924408,42.6622727
Hemingway,,cafe,,node,12196263283,23.311087,42.6769868
,,cafe,,node,12200238540,23.3729487,42.6548821
,,cafe,,node,12207765418,23.3316853,42.701214
Grumpy Dwarf,,bar,,node,12215109622,23.3218058,42.6955545
Нивянска скара,,fast_food,,node,12219263659,23.2992332,42.6871595
,,restaurant,,node,12222861410,23.3065957,42.6863369
Français,,cafe,,node,12224128789,23.3137708,42.6730662
УитМе,,fast_food,,node,12229312359,23.315007,42.6603572
Малката текила,Malkata Tekila,bar,,node,12231409383,23.3293146,42.6935753
Стек и вино,,restaurant,,node,12231473514,23.3289149,42.6941311
Sushito.bg,,fast_food,,node,12232794634,23.2898102,42.6694542
Duende,,cafe,,node,12234721717,23.3717045,42.6227412
Senor Taco,,fast_food,,node,12238444361,23.3298053,42.6978753
Lemoni,,cafe,,node,12238444362,23.3303561,42.6973196
Level Up,,bar,,node,12238458167,23.3312618,42.6974116
Синди,,cafe,,node,12238464502,23.3329692,42.697749
Банкович,,restaurant,,node,12241267174,23.3242453,42.6930894
Electro Camel,,fast_food,,node,12241329865,23.3239865,42.6927979
Arnold Fit Food,,fast_food,,node,12243465363,23.3445167,42.6432341
The Toast Bar,,fast_food,,node,12244024375,23.3215848,42.6949105
Le Jardin finesse,,pub,,node,12244059298,23.321685,42.6930448
Sport Bar,,bar,,node,12244321086,23.3200807,42.6932695
Обяд с нас,,fast_food,,node,12246170743,23.338051,42.6964289
Тихия Кът,,restaurant,,node,12247883410,23.2185815,42.6391028
Supa star,,fast_food,,node,12248125411,23.3181493,42.69359
Micro,,bar,,node,12248151313,23.3199266,42.6932804
Magicbar,,bar,,node,12248372308,23.3191268,42.6937431
,,cafe,,node,12253955844,23.308734,42.676147
Dabov,,cafe,,node,12253955849,23.3088925,42.6755225
La Cucina Italiana,,restaurant,,node,12253955862,23.3115104,42.6803069
Burger Friends,,fast_food,,node,12258431569,23.3360663,42.6969388
Ma Baker,,cafe,,node,12258442472,23.3440677,42.6961776
Soiree,,restaurant,,node,12258443457,23.3454425,42.6943798
Pavilion 37,,restaurant,,node,12258443686,23.3423026,42.6947538
Червено и черно,,cafe,,node,12261075489,23.321797,42.6951671
Двуетажката,,pub,,node,12261114371,23.3219896,42.6945509
Фонтана,,cafe,,node,12261121433,23.3215845,42.6950226
Center 16,,fast_food,,node,12261123053,23.3220012,42.6948581
Be fresh,,fast_food,,node,12261125369,23.3204781,42.6948489
Палачинките,,fast_food,,node,12261140503,23.3205712,42.6948442
Pizza Giovanni,,fast_food,,node,12261144876,23.3187723,42.694788
Foresta - Надежда,,fast_food,,node,12264078539,23.2869199,42.7284252
Opus,,bar,,node,12269073543,23.3269228,42.6933446
One Gallery,,cafe,,node,12269090490,23.3269568,42.695371
,,bar,,node,12269178348,23.3268025,42.6932713
,,cafe,,node,12270452268,23.2744856,42.7781324
Дани,,cafe,,node,12278584143,23.1969139,42.6281209
Balkan falsch,,restaurant,,node,12288136204,23.2860736,42.6633249
,,fast_food,,node,12290622750,23.2784599,42.6686363
,,cafe,,node,12292341741,23.2909593,42.6751395
AMG,,fast_food,,node,12292504808,23.2930528,42.6772268
Big Bul,,fast_food,,node,12292641619,23.2795354,42.6691217
The Burger Joint,,fast_food,,node,12294030218,23.3175635,42.6950301
Feta,,fast_food,,node,12296332518,23.3693732,42.6208221
Dsquared2,,bar,,node,12296915022,23.3221108,42.6962975
Gambrinus,,restaurant,,node,12296933239,23.3212944,42.6954183
Мила,,cafe,,node,12297376395,23.2882808,42.6781183
Бар Коло,Bar Kolo,bar,,node,12298696001,23.3305279,42.6921324
,,cafe,,node,12300262797,23.2881798,42.6773171
Дом №5,,restaurant,,node,12304989879,23.2927875,42.6779158
718 Breakfast & Brunch,,cafe,,node,12307062401,23.3185065,42.6959784
Ж Jazz Room,,bar,,node,12307824901,23.3253245,42.7010148
,Izzy's Coffee and Brunch,cafe,,node,12309180601,23.3215358,42.6988301
Tropic,,cafe,,node,12311573648,23.3721016,42.6544066
Coffee Syndicate,,cafe,,node,12312342101,23.3262884,42.6974477
Ömer Aybak,,fast_food,,node,12314028155,23.3416497,42.6431511
При Генчо,,fast_food,,node,12314110991,23.3530812,42.6437278
Баш Hedonist,,bar,,node,12318517501,23.3250084,42.7024236
Хайкара рамен,Haikara Ramen,restaurant,,node,12320889201,23.3302608,42.6970337
"1920",,cafe,,node,12323237301,23.3240584,42.7044346
Най-вкусните палачинки,,fast_food,,node,12323676105,23.3203357,42.6906404
"Грузински ресторант ""Генацвале""",,restaurant,,node,12324060101,23.2977644,42.6977141
Da Massimo,,restaurant,,node,12329359337,23.2659036,42.6520995
Green Cherry Cafe,,restaurant,,node,12337174524,23.355048,42.6599717
,,fast_food,,node,12337620561,23.3739226,42.6528347
Бабино село,,fast_food,,node,12337620563,23.3739905,42.652789
Twist&Go,,fast_food,,node,12337620569,23.3741104,42.6527081
Заедно,Together,restaurant,,node,12350928901,23.2975169,42.7157551
Ил Густо,Il Gusto,restaurant,,node,12359059647,23.2925184,42.6836661
Палачинките,,fast_food,,node,12367363341,23.1448142,42.7075815
KFC,,fast_food,,node,12373681930,23.3742831,42.6293193
Eli's gözleme,,fast_food,,node,12374850501,23.3085312,42.6896398
,,restaurant,,node,12379724669,23.3512295,42.6592464
Kabbo,,restaurant,,node,12379764021,23.3567701,42.6571236
,,restaurant,,node,12379764023,23.3575935,42.6571033
"Кафе-сладкарница ""Cloud""",,cafe,,node,12382240718,23.3719023,42.6227022
,,restaurant,,node,12384577634,23.3113899,42.6864346
Cafeteria,,cafe,,node,12385770241,23.3073331,42.7100985
